packetSize,interArrival,flowDuration
13962.54057804395,5.862605779221686,134.30097405488465
13531.173487063366,11.534336834385785,166.2405177032271
15063.1572642739,0.2210669788488422,159.72568311846294
18857.81816383659,4.0129931992240415,131.71801129545221
16747.026911066758,1.70557300659026,185.2023241459944
13095.644111866615,5.5830560400501925,138.34408492188084
11671.225796741108,20.962881940866716,144.35014147373167
13467.698943039493,20.46139359475798,105.42986868029854
17561.624942199327,3.205713740541796,186.08095773219475
14808.42785080015,14.427110389132675,143.11658222594298
18802.960374635823,24.029472763833958,194.24361058272407
17781.055156582464,4.249016652256759,127.31082826655513
15394.681665322896,2.9158405062123105,147.86655442702013
9365.949276731859,10.53431608800556,124.95928880292973
12545.072005198497,8.94813575636218,155.9992015551446
15918.45892403529,5.524050374147783,134.4121110298883
15782.06143301648,16.02458254167744,112.92865908997777
14264.096431576532,6.3795428280356345,143.42853053316878
17160.652003703595,8.592641719788128,115.03003229938022
16163.040876353949,3.35104952048841,161.65763154720202
12414.568470574093,15.867341642557797,171.49601833306207
13660.752077144341,20.512596376899165,173.09418281762333
15521.29117376166,0.6210044775595223,111.94176556195649
15896.799982239787,8.119844078099973,157.6647345415637
12499.67568213443,33.82658604081021,163.4716225057159
14408.01699885201,10.973243976139669,157.7357151491955
17221.08208770768,9.952157376191499,99.84274873980597
15596.276748161488,15.019787241812706,112.21301256297347
12682.948131607682,11.07339503139112,148.14269344620922
14651.392439227215,3.3129864916514737,92.49896818138345
16099.668349662554,3.40354692026622,114.67510238726169
14551.987617155684,4.609480218108918,178.32296252468126
14108.460383881442,18.0716445732368,154.7905510292386
13456.776745667274,3.2046537314268257,160.58674288141958
16846.539284011655,3.536574657498987,93.80919415649642
15195.788863216081,9.246119923825884,140.3387787465342
13719.94851861682,13.902987045896944,128.5360291725251
15027.579487891891,0.14504285694458818,125.34529057502681
14584.429741926586,9.5855406950433,172.00025280313832
14868.84446749391,8.978448902283304,77.51110676452271
16856.8380941962,34.51683846700461,182.53992529334312
14121.48218039782,12.6249537999052,164.69266582776234
17361.61041243154,3.407146121585928,150.90306158809446
15000.229456314542,8.173472213351198,179.24732241197003
11738.91653144675,12.174906460530856,124.82415025194248
17142.15771926948,1.1873597549643786,149.24638211452898
12527.34493972741,6.407179708887673,188.0834463494691
12097.969194819416,24.94460824647044,193.15461489317974
16284.860101603459,20.33484915112146,89.10510450628627
12714.113079376522,1.9451618412637024,155.02859493734366
16453.16990628684,10.21505724130474,162.41020621283224
16202.553193023636,10.145099625101492,115.80480742985343
16984.84209078653,5.511842792138064,165.2711595510059
14559.34193234753,3.131470459651566,173.2996125142407
11324.450673143314,2.044428886432815,63.02789660401589
17501.88021314351,9.493560746803137,204.52602423884267
14075.041615820905,0.7749394779237174,144.9263938495794
13534.954777639312,10.467670858316199,202.70544216678994
12720.687546941186,5.587455559464329,130.22233178513068
15397.267301030137,5.411945155755743,141.23692588099522
12772.064098327155,28.345466515563867,193.25844906194942
14390.504009626804,0.5170946363668573,148.2201923615858
13613.680884292375,18.946065762454726,124.65518411026551
12958.994219504108,4.054606323821741,177.20230605348056
16774.529355711027,6.760219969046014,151.09377655057835
19067.307454209153,8.129770174552654,186.2096812113315
14825.903893893836,9.219291777333066,198.81791176663234
15487.362659974176,4.596345810108293,118.99924043948877
14926.804383831997,4.377086225167371,240.6702845049332
19520.29758830017,9.115674322560572,135.73839889478148
14968.544312829506,1.5791363969245134,141.6718513310735
16406.72804422032,10.336727480725521,139.0365529887371
15148.015187788313,3.6308142210559256,81.29368567718745
15467.454108617867,14.315344066660305,125.17677872102274
15860.890525602894,5.059403369858978,120.28921783321357
17072.76318942874,2.910890649859485,136.7510089444784
14471.308418555443,8.493520440512043,159.60287962937414
14994.261175418922,9.505554777134186,89.66709042548783
17015.370142775802,3.9074112371652987,171.20889567768168
16376.859358927666,0.4816818881225798,108.07660798478216
16429.19347962729,32.568517350788056,180.28384262751322
12976.604742726598,23.21848995792987,143.57264474900938
14829.952545143384,24.0797983750242,166.34203690060704
14851.10258799939,2.9133546301305415,167.33724277314462
17378.964164762154,0.20301440166675624,183.5826141133307
16179.880901465582,20.61294162690919,88.68191941194331
14837.24587797293,4.722716340322225,158.58960089056671
15095.53969574067,9.979170990690845,169.33419946163662
15742.35875440451,20.68144746926629,102.23991168532932
15562.377538018132,6.710896667247328,122.56867289866005
12249.023478318622,18.14389775303624,138.33290140189072
14451.50522697165,4.077630311794497,111.88164440018754
13780.463824855717,9.383868077126715,173.7869558291262
16451.7114573329,8.885685268075823,117.56600457615488
14699.254661892091,8.220968527016542,140.45040925886696
15867.691589684388,2.076160599021441,115.36312949427338
14142.727143396474,2.5386208552290173,200.8043996077595
17294.344939000377,17.92487132898108,162.7171345469605
12387.212447737855,18.474464990261684,84.43023876679524
15985.19968305344,4.372267758396695,178.5117525000706
13884.785974341352,6.612059929812176,151.00636766316475
17633.85868406768,2.5743028321555226,183.29754524891223
18245.20719496531,1.5544208389690304,148.7745328171763
17779.58643879438,12.061105178455342,173.36473533461657
15261.303091837273,13.27335862262972,177.3016677443885
12845.17099091689,16.033956858842735,163.91239459734237
17518.684252137227,11.176040264350569,171.46869658683198
14981.026399193292,12.084062107625995,146.22640586759053
15732.076491298725,5.893396961397219,100.68835677217568
12174.927510545547,2.248538019150634,183.2147383294418
16206.420923424646,0.0456227154189049,148.0709650758431
13650.400288153352,7.48897171415598,127.11012788374083
12516.308158938855,4.802843892316179,103.57194035373682
12454.136602562614,5.180500641537843,157.21981117320766
14770.069497604698,3.734416653826104,108.50026933611699
17234.190364264552,7.113478643409987,117.48276426649188
15318.478591628049,12.740338380493334,168.30637865396469
12197.156079615379,5.091776283611838,141.98451235122877
16456.838689664466,4.922467243008343,98.76027355406791
15863.991078399486,1.6500451614356668,143.91163256489267
15367.997731816567,11.729536388857603,102.91495903867114
12310.772491269247,6.810873664597798,207.1701811000296
8937.597087317223,8.711228262655546,191.58067632376142
14161.461835902748,37.41377234474978,162.0847550231175
15592.717103766334,20.78948061076578,174.0250899996045
15125.971082294112,16.098485346823452,163.94076802769075
15992.976645688086,12.849327240216235,156.23099428899545
15975.519464481134,27.208039870012833,111.79687258306198
16815.991019623256,14.028140700650905,142.7962238789704
14193.040155781502,2.975890324775328,178.58700762595555
16055.26658643157,2.4148666880737073,168.65709616261807
14921.694656987418,11.68257972413954,129.35820808899712
14140.139048259793,2.3983274670314367,153.30057162158855
16423.05099889335,17.399694504408135,145.61737079786812
14716.722950207553,2.9472583394021905,195.01709543857555
17174.452218606435,19.547247992401513,184.2179018853054
16925.329802932378,5.666291277019241,169.39592811608426
15023.574157004801,6.28599470235436,153.78262375212165
13909.692300136958,18.295028850616593,175.09100132085496
17203.544289340487,22.931249603825023,133.65184159416222
17411.121122467703,2.1995639395857927,135.5588012615368
16591.856039053888,8.373424804957041,125.29590253249839
12859.21750090615,0.9239788650945191,147.6657331316964
16515.910228395805,9.172065682938289,160.89040882024315
14634.657493964583,16.1804168156841,164.94067080513543
12787.555580225067,7.755503459928281,176.75588853984308
15790.388339241283,6.756840561498439,99.52819674002879
15031.273464539438,8.333434190512884,100.76345107484366
19629.671302388906,7.411558514480847,174.91995387787236
13057.162979927542,4.5641242857040085,170.99338897251187
16990.599604575422,1.798164174409815,132.89704857733415
18028.58904967968,8.758687143747174,228.0728332418349
13364.049369050896,2.890901652513252,153.7224780923367
19450.939547030357,4.088066130516274,120.0245026239885
11502.113114975044,8.762505668937173,155.47777036003023
11547.777817135888,5.282207617032098,172.49663739037092
14104.594887542695,11.942686067164237,131.21450185040828
15392.655702548682,17.637027126776236,142.3683802457523
12479.072205585326,14.287149035601958,167.10680637190785
14905.832668531282,6.76127195773934,152.97028027126763
12023.815879427504,8.682126939365848,170.5081526177804
13163.60595775421,6.357840920971375,131.73603871770263
13765.224455697851,10.503331095748766,146.56066942443692
12937.705002654096,12.658005243809605,179.6453220124381
15249.59983631363,8.438674243562586,182.29224202373217
15901.948408992039,2.3973295425974666,111.11794848056061
15166.386892249877,26.89098204612867,191.6191506235433
13073.834752762616,10.915622524490088,162.20370188608217
16398.963810421457,7.196152986631658,167.42468572138802
16109.4897916746,13.15628538162175,156.03137101494212
14333.997865003594,15.594483818655982,135.99635325386433
13464.814856608273,3.5512581410845128,95.5774162317413
14569.039355061725,0.1783957224170123,155.28671274146706
11527.100124581055,11.446399477435188,157.0557364977258
16012.473349010992,0.6945511113851864,191.34258209948342
14015.893591723,11.581309992276852,142.24353064150083
12831.352792471014,9.974641144860698,92.54186572453082
13060.36232757795,9.740042433860776,197.4903711931789
15229.867266354253,2.5973730064413796,130.13305838117057
16320.94614190468,13.434172897972001,147.683886403167
17433.878271675025,19.55422707237489,159.58525197780924
16563.474099979776,1.0374733458283103,127.26268687165293
16606.320209212325,7.450456447734113,183.19355750568235
14542.586879479288,8.934387349495172,132.17455382125027
17548.249851548953,9.924030081733626,129.69454845980522
14511.431483841126,3.5375584158757607,125.34040157220988
17425.39394024464,14.094510061487089,112.61742466612787
15807.18737850383,11.659842684478912,170.41730496795782
13217.79004762828,22.530374933438576,140.8014469836814
14096.165578559709,8.317845297241112,216.27006758973172
17430.04463148138,2.899965849696355,104.17493151471095
14442.6324561355,5.9113566834907685,133.73799693647962
15241.89252040871,4.69708240997056,157.47361741701857
16126.026385312722,6.740080736426316,108.50442312228517
17000.866214114205,3.2818874125927167,115.58945470050715
13325.00046792491,4.947506390197341,209.13137771435936
17838.84156411268,16.239648603815397,181.01619857478352
15964.385812442879,25.110369904977073,139.3250711804162
14211.804953098524,8.102359080232764,115.46560474108367
17748.335745623157,18.00323404637101,154.77980495201714
14527.685563051542,24.716207803456975,155.35679622340072
16610.46671321361,22.758344583514617,147.25919614847118
14898.131720307365,6.273652500679453,139.95963466503477
14514.457957442248,13.49622315574396,125.37129053170658
16973.862858088753,11.88851502079096,137.29676676279138
13903.12908590896,20.573808697480548,152.89480518165047
16556.595947196514,4.52148530169742,157.10601714895606
13609.538492334,4.967378995785644,166.8834986454401
15662.608215317146,12.421532999481252,188.18018231777876
11363.512602033421,21.13938065804259,163.75058476284605
16688.051984960286,3.5605540142396466,117.8065840615439
15106.9967312229,35.28288237176821,165.51769868035402
18748.683145029943,1.2031918123441316,120.69398738235763
17181.108431283807,0.8147136552591896,120.9184094428872
16507.716121978483,0.3194573714986968,107.83839724762805
14949.391793201603,4.875183017881627,197.24770459643025
13931.940888804755,15.582521853785934,108.71912239855608
14621.796484157523,4.3138454153669255,145.22447711928783
17206.669482440702,2.8071106783015827,187.67388381003204
13270.341366370958,3.8266186186476894,143.03544148879706
17008.441060937937,4.072813438140833,196.96587940955803
16712.373661678514,38.80617760178264,168.3387487718237
14241.372973807118,8.004263646368369,142.29454204244774
16956.636715147284,4.341902733812083,137.6306133200045
17077.352113404908,0.6481834133402276,123.3180551624717
13104.957532820781,2.3432734160145827,210.7290110136101
16977.323346262117,5.1303322063394265,126.9319950156614
14265.963170957537,2.80611107954496,104.8134261220395
14327.537716041012,0.28266564028754737,149.9433615781185
19956.27655061472,22.760394303894902,147.61438141876437
14331.189171049546,12.438466864741223,139.2366381867853
10025.480444602825,21.449093867563374,151.37687877723158
16502.72848572726,20.34599185664709,136.137931893448
18800.850100559197,0.8345632127389422,152.96588394546143
16240.246108460813,7.37546417719376,181.60368994539255
15585.336666070098,3.4692309638262584,120.51369136008107
11556.058305861032,21.131198786592588,137.25773220698852
14174.90694434684,3.37961670932587,124.0977400567926
16275.787233027464,14.818022010448404,117.5408965843076
12072.546300963291,0.916848604959467,177.88911523800138
14102.73993139054,11.691945601314428,136.435490714961
14489.361370839488,1.2954161171282719,168.31799341802164
16268.943347429224,5.41532807834217,142.1321779587587
11212.900731626913,3.036483698721642,143.61706567584832
14968.469209272202,9.033794219999098,158.79583210011265
16560.790118184923,3.430951865130945,120.21572924137243
12750.772771192009,1.541629439139924,127.89589762012861
13632.875823016906,18.504479976204674,202.3970077744841
16191.270522245106,7.019813072667551,156.90751870204156
10243.044923204063,5.860061867284532,150.95381085722073
16152.919803363964,4.651541908226287,157.1367223784053
11324.91086510081,2.0870996530784787,169.2590580911486
13868.691365592473,15.756143562597762,115.45103153320305
16696.956576252127,19.949601840273235,166.98287756323967
15316.414304165855,17.971955893773423,107.64476364198708
13789.127186743179,10.351027227720326,163.59730238164738
19566.390929021723,3.626585399730802,128.16892087600348
17419.12757834244,24.29078743896722,168.74738998808618
16264.84582747742,6.775971324057525,164.8439732609656
13797.642631106286,4.022045972941257,177.6545580584256
11375.329911393124,11.12661747113258,151.0531094636198
15630.165724334187,10.957005453542497,153.5111134239221
14233.123377920603,4.703975432985709,180.3027430402116
16990.966202081694,2.1757361339443975,200.61368836494324
12198.782379311637,2.836729097675267,174.2922864958084
11464.546563553859,3.2269390620995657,161.40731547565494
16363.555974301295,10.949808464648147,172.2887444209059
16033.435482942332,14.759304068545028,158.07846274256997
14031.65654984498,8.605756384039708,174.7043178689714
11046.789401332244,6.075750961268676,136.71441662773182
12573.09805693248,5.929328670010671,122.60007584052104
16549.44382191149,4.798497848180385,179.2111662220781
13202.271696766293,10.262190491859855,146.35680233120337
14686.440893947844,3.513474770155711,103.45555635218213
17074.55990588535,1.4632161113139062,163.74441504527226
14175.565331645483,5.261137929863798,188.1374902444143
14402.072663203486,15.13684430796577,160.33558749903315
19469.555716324,14.747891317782615,148.38224439589146
14503.142695686922,6.684828078437217,147.86854115133247
14927.173647762907,12.054143014344326,181.36436161943513
14701.646028535357,2.6737308846749777,136.83971980612102
14780.305525592466,10.35716132903907,154.72140654757433
15553.703814878028,10.755844909262136,128.44790748256057
14941.173270986663,12.716082611279875,184.17223267401118
14760.810600078847,4.631245299944199,166.71857451686273
18883.501933168005,10.032740379900194,150.0139749309016
12437.183273204846,3.3034248399079793,171.139783332708
17056.105097590458,8.380822018132907,156.4306502654995
16749.990455610263,19.03992074368808,142.8121875972352
15516.00767869502,3.4614335078136262,151.26043435214422
17119.54594405666,5.304631860848829,122.68963102668192
15029.362465748594,42.030538538157316,175.00423280817677
11664.68729198795,15.297724766059865,164.3470854552421
12312.071163411561,14.035471908773072,112.76371003784774
16071.516718800343,17.435971759539065,140.0537776662812
13551.585314653996,3.442667354791986,160.35755784512764
12902.922310243692,2.6128834721930447,111.15543516556869
13186.586811628982,5.156979032747712,222.5969197954796
12867.008910629414,13.016920563378232,167.0052520470813
13314.751530101441,34.662946671558146,152.8180676866771
14819.956366759783,0.7454811555726601,158.81463762200576
15947.286416682538,6.778627692429974,174.59533142158455
16343.306343139835,11.760640131926447,188.65920804348434
16655.376855549075,4.582331982472276,154.0156631690378
18305.519502914776,0.3973588083031774,112.60167812858089
13635.422212147774,0.04800868321013715,150.11351829905146
12593.005074305782,2.296225020657627,99.1671634317769
16319.678328428277,4.326761305575674,182.22966570926417
12027.631550936516,0.24295749354925172,168.4782912298103
17801.4522345061,3.848846342427883,188.4307270737853
14654.280473174103,0.6856089346385021,156.10622799153452
15838.300781074056,20.850763126357357,103.42496939600733
13182.428003042058,2.0066969316572707,127.85899006336012
10165.333972699256,14.696952274867945,120.41050038392973
15172.806040968535,0.8681873155754881,146.93430093505205
16296.279500549528,7.495751866105702,183.35104856894893
17734.95531283221,1.8787873404891064,173.41764931419945
12733.794063340483,12.125759246807437,181.42438000782707
14811.701694893589,5.232615225267071,136.50738985200036
15941.199705671293,10.730381989785545,134.3527935999982
18142.851113917615,19.226676557861136,148.03381962043122
13156.607708038646,24.905603876493675,159.5899047618163
18385.122728100563,3.653631126687446,142.2785489163758
16203.262708624577,1.930598175337366,196.7212488618457
13401.06032473375,3.744281594789709,152.1002944156021
12908.815513490492,5.409819351609119,144.57375313546277
12217.655555801191,2.919290815299429,179.79674719172954
14302.263092713169,3.976987876067585,109.92585548105077
15718.569679013832,5.134059574263993,137.23433745843656
15897.52627430322,24.84086954399716,120.29166242095953
17508.557812172945,13.407660367331633,134.12272739071918
17061.251976947085,10.509972011919153,131.04067334556504
12471.71788159462,8.973869732657246,186.2881222843101
19235.117077733856,3.8949701766860407,168.86904729482535
14780.604128407758,10.856119860819938,115.87520071775572
16045.518755737716,1.6367715154820957,133.000767830224
14088.728318118603,29.090949778841782,181.4091728348096
14538.046319507726,29.2494664566985,164.5545399448121
13752.041164608347,1.9627355650196063,144.38348699086933
16079.361260375395,15.02346947914042,139.49924718357883
13452.698876197144,4.176111646200028,212.61671935535261
15075.72456198453,11.70370210013202,163.40389925688984
14169.170861241186,7.659824225876614,121.6966455118579
11573.917076355434,2.10920532390867,112.02678759945309
10168.042685576725,11.467865348697654,128.81747370443455
15886.445421024073,36.16204951136014,126.51381481484714
14513.015016249929,38.6423337819108,157.7900333806718
14359.09353569333,1.0366358244079168,99.64437542274337
16440.95510734714,2.445061525164334,132.72487602312262
11662.464189971824,20.68057150662474,140.5735066101229
11947.57002715532,24.031840463444908,161.81465470995778
11282.11811263523,4.865855455755466,142.67597430658455
14640.62192802226,0.022754245474723402,169.52942441959328
18447.351882587212,4.104533321021205,185.0025917145689
14341.05334933403,3.035248109624202,215.6222823173378
13352.744610635078,4.495903946293566,152.74997083959002
14267.00756319773,5.077566907491736,172.2748524353618
14341.271228288775,49.363229381648694,157.5439759617169
14402.191181249218,4.381753280558241,111.23420431768776
15748.770265887133,4.462916831241797,137.90272341782764
14741.191270429306,2.10996647476318,136.94286554886946
12938.002002705995,29.341264447052808,200.57337172476275
13057.651227337874,4.183355930025067,154.5118881137217
13157.177399042484,27.441311671353176,209.7492685139451
19547.047245645088,9.813946196011424,170.82848093330065
15620.200306851058,3.6854815293783783,191.07899650120928
13652.786990055283,10.862000487887588,171.793053216256
13809.297361020675,9.714391499702517,157.24753287027
16674.54020499153,20.26948944460679,135.8949835047933
16959.913219010516,0.37277279697959054,70.12728250111299
14669.285028779155,8.11108081600918,169.25936801059333
14016.765586981148,31.44242904855794,183.01685684345338
11058.43464552761,8.273550359227261,89.89487937578227
15460.974760327088,0.3160525844160436,132.86312087748405
15019.309457301228,7.7551519041200265,164.60096590893326
14354.887780863259,14.702209698196995,99.53671230458669
18017.171040976405,11.144225398457797,147.32075882864004
13726.171278167945,5.21093705477222,89.92175527310343
13657.887584540556,0.9772585385694293,96.13172523097784
14897.111662127085,25.482682396179435,215.57637822122882
16550.020121300553,14.885153016332538,123.69521008419783
14750.289306600109,9.859740624065562,196.82311329192018
14884.003228315209,24.68968778706965,170.25858386750448
17435.749690980345,12.09514117607217,116.1701185890341
15487.507634824435,6.8338658361582425,130.7433164091385
12665.975596957638,22.990324547137725,112.69672660536
14028.952372779682,13.688436035378,173.54529159837193
8367.013294158622,9.757249661033246,140.80881799255255
16656.286478331946,5.899249013476275,178.95813918972297
17119.759699755155,29.301725614348687,187.27138204139413
17144.846622909165,4.977764025873491,105.36327598542553
16164.464459854942,16.927978704203053,136.0311085836804
12145.229572506838,3.5225783639003034,125.7245212033462
15182.456916188059,5.954668284092252,166.1330264172545
12219.268283095878,9.749128837212268,145.69911125827943
18136.558360068455,5.524900313246613,183.55662275046475
15558.909882492268,17.711703831055367,208.7621815521892
13650.254114694062,1.5592554267066068,182.56587053347397
15290.045159595922,2.8859735369772976,123.31528468428203
13200.807462197536,11.545633151534156,181.42957448955696
13155.134448135876,23.069595541839742,189.26462026357913
10804.729510136749,4.312023180830532,182.87143735364776
17390.95975719078,14.079240616982984,145.42195065796508
11849.032671094463,7.909603401651097,147.0180864259109
15335.293392141224,3.5774998985268587,140.5087312970273
12103.759059447846,0.6467936206152687,129.6195109325313
17500.61806215353,19.746904760906276,159.51489078748287
16040.079104405699,14.24948227531402,142.68890954514296
14284.474464606452,0.4049307014002426,132.04593509750094
14064.889296918445,6.91719574956622,97.81471043226027
15313.515617127121,22.434845053171003,149.13194730861647
13069.109432585488,12.903073154191066,113.3702082183984
14848.058765526292,4.536668718952764,207.07568397443038
16311.868006350842,8.509173506961256,113.32358598055697
18105.13403244017,1.0645013560977592,171.61680869413473
16903.133776403403,14.207466319819444,128.9287220873991
15141.43514780008,11.278011367892134,128.08898647038663
15489.448053020704,15.926277911335074,155.30549989946275
16057.746890351604,13.280626263855797,177.2607250790137
10777.619147121135,11.979590480275238,113.54141002302177
14791.674179204048,12.646994574779447,126.05854456275864
14913.725468331615,32.30658493395723,175.3794194532904
14708.026154305218,9.616163758017457,147.76756677717887
12960.009557218635,0.5176133938376111,164.4119105701782
13680.114632833518,10.006736128221315,194.57520745031616
15945.882857604582,5.0105362155605135,175.09330673275034
12670.43984216273,8.713445813919222,156.04037654044515
13859.165914920994,9.132042626509497,150.65074636462035
15205.419857835836,2.0038027636119287,96.50913889718015
15002.454515885895,7.005114898012796,176.60650011787195
16767.16401865697,5.635208511874428,123.97165978007017
16618.38975481514,0.3555127922161702,164.4086272921929
17426.30680751137,28.090535963807643,130.75971116452916
13929.780530308888,1.7905395437350595,135.54870063787178
16477.982404520742,7.189448809418016,129.43141737673713
12589.427257149182,0.1904719489312413,112.01734605660417
13212.058273924582,15.196782188662056,166.37328129838812
14907.613631973645,20.216668668729234,189.28170402199265
17140.246664660528,6.251366077901252,158.7934177568828
14604.656553937435,0.9978416803595573,147.20494833558195
13637.5025203042,28.774957807666517,151.8262368839225
15879.101517030518,5.2316539351349025,206.0578669928213
15996.232933932319,11.661633211244117,171.03632280280223
14323.554499055017,5.859059131694163,180.35523186458278
14499.336438556942,9.597549167223313,169.89467427393487
19813.263607757173,7.214269016328341,119.44784257963977
11164.878807100997,13.75838045452735,106.42307338025978
15035.218910728374,3.537490179324535,174.0537595609681
